Date,Category,RefNo,Date.1,Withdrawal,Deposit,Balance,Month,Year,day
2023-04-25,Salary,CHAST23111858452,25/04/23,0.0,34800.0,35665.82,April,2023,Tuesday
2023-04-25,Food,3.12E+11,25/04/23,29.3,0.0,865.82,April,2023,Tuesday
2023-04-25,Misc,3.12E+11,25/04/23,1.0,0.0,24505.82,April,2023,Tuesday
2023-04-25,Misc,3.48E+11,25/04/23,275.0,0.0,19231.82,April,2023,Tuesday
2023-04-26,Misc,3.48E+11,26/04/23,0.0,1000.0,19134.82,April,2023,Wednesday
2023-04-26,Food,3.48E+11,26/04/23,95.0,0.0,18758.82,April,2023,Wednesday
2023-04-26,Shopping,3.48E+11,26/04/23,539.0,0.0,18219.82,April,2023,Wednesday
2023-04-26,Misc,3.48E+11,26/04/23,120.0,0.0,19014.82,April,2023,Wednesday
2023-04-26,Food,3.48E+11,26/04/23,30.0,0.0,18984.82,April,2023,Wednesday
2023-04-26,Shopping,3.12E+11,26/04/23,399.0,0.0,18853.82,April,2023,Wednesday
2023-04-26,Food,3.12E+11,26/04/23,85.0,0.0,18134.82,April,2023,Wednesday
2023-04-27,Food,3.12E+11,27/04/23,30.0,0.0,18954.82,April,2023,Thursday
2023-04-27,Shopping,3.12E+11,27/04/23,400.0,0.0,18554.82,April,2023,Thursday
2023-04-27,Misc,3.12E+11,27/04/23,190.0,0.0,18364.82,April,2023,Thursday
2023-04-27,Food,3.48E+11,27/04/23,28.0,0.0,15490.87,April,2023,Thursday
2023-04-27,Food,3.12E+11,27/04/23,287.95,0.0,16438.87,April,2023,Thursday
2023-04-27,Shopping,3.48E+11,27/04/23,700.0,0.0,15738.87,April,2023,Thursday
2023-04-27,Food,3.48E+11,27/04/23,20.0,0.0,15718.87,April,2023,Thursday
2023-04-27,Food,3.12E+11,27/04/23,100.0,0.0,15618.87,April,2023,Thursday
2023-04-27,Food,3.48E+11,27/04/23,100.0,0.0,15518.87,April,2023,Thursday
2023-04-27,Food,3.12E+11,27/04/23,15.0,0.0,16726.82,April,2023,Thursday
2023-04-27,Misc,3.12E+11,27/04/23,2023.0,0.0,16741.82,April,2023,Thursday
2023-04-27,Shopping,3.12E+11,27/04/23,0.0,400.0,18764.82,April,2023,Thursday
2023-04-28,Misc,3.48E+11,28/04/23,180.0,0.0,15220.87,April,2023,Friday
2023-04-28,Food,3.48E+11,28/04/23,30.0,0.0,15038.87,April,2023,Friday
2023-04-28,Food,3.12E+11,28/04/23,10.0,0.0,15480.87,April,2023,Friday
2023-04-28,Food,3.12E+11,28/04/23,10.0,0.0,15400.87,April,2023,Friday
2023-04-28,Misc,3.12E+11,28/04/23,0.0,90.0,15103.87,April,2023,Friday
2023-04-28,Food,3.48E+11,28/04/23,35.0,0.0,15068.87,April,2023,Friday
2023-04-28,Food,3.48E+11,28/04/23,42.0,0.0,15193.87,April,2023,Friday
2023-04-28,Food,3.48E+11,28/04/23,75.0,0.0,15235.87,April,2023,Friday
2023-04-28,Food,3.48E+11,28/04/23,30.0,0.0,15310.87,April,2023,Friday
2023-04-28,Misc,3.48E+11,28/04/23,0.0,120.0,15340.87,April,2023,Friday
2023-04-28,Misc,3.48E+11,28/04/23,180.0,0.0,15013.87,April,2023,Friday
2023-04-28,Food,3.12E+11,28/04/23,70.0,0.0,15410.87,April,2023,Friday
2023-04-29,Misc,3.49E+11,29/04/23,220.0,0.0,14818.87,April,2023,Saturday
2023-04-29,Food,3.12E+11,29/04/23,75.0,0.0,14703.87,April,2023,Saturday
2023-04-29,Misc,3.49E+11,29/04/23,280.0,0.0,14423.87,April,2023,Saturday
2023-04-29,Misc,3.49E+11,29/04/23,120.0,0.0,14303.87,April,2023,Saturday
2023-04-29,Food,3.49E+11,29/04/23,60.0,0.0,14243.87,April,2023,Saturday
2023-04-29,Food,3.49E+11,29/04/23,40.0,0.0,14203.87,April,2023,Saturday
2023-04-29,Food,3.49E+11,29/04/23,40.0,0.0,14778.87,April,2023,Saturday
2023-04-30,Food,3.49E+11,30/04/23,300.35,0.0,12715.52,April,2023,Sunday
2023-04-30,Food,3.49E+11,1/5/2023,50.0,0.0,12428.52,April,2023,Sunday
2023-04-30,Misc,3.49E+11,1/5/2023,152.0,0.0,12478.52,April,2023,Sunday
2023-04-30,Food,3.49E+11,30/04/23,85.0,0.0,12630.52,April,2023,Sunday
2023-04-30,Shopping,3.49E+11,30/04/23,1044.0,0.0,13015.87,April,2023,Sunday
2023-04-30,Food,3.12E+11,30/04/23,80.0,0.0,14059.87,April,2023,Sunday
2023-04-30,Food,3.12E+11,30/04/23,64.0,0.0,14139.87,April,2023,Sunday
2023-05-02,Misc,3.40E+11,5/2/2023,180.0,0.0,4473.1,May,2023,Tuesday
2023-05-02,Food,3.40E+11,5/2/2023,40.0,0.0,4653.1,May,2023,Tuesday
2023-05-03,Food,3.06E+11,5/3/2023,30.0,0.0,3370.89,May,2023,Wednesday
2023-05-03,Food,3.43E+11,5/3/2023,100.0,0.0,3270.89,May,2023,Wednesday
2023-05-03,Misc,3.06E+11,5/3/2023,300.0,0.0,2970.89,May,2023,Wednesday
2023-05-03,Food,3.06E+11,5/3/2023,20.0,0.0,2410.89,May,2023,Wednesday
2023-05-03,Misc,3.06E+11,5/3/2023,500.0,0.0,2430.89,May,2023,Wednesday
2023-05-03,Food,3.06E+11,5/3/2023,40.0,0.0,2930.89,May,2023,Wednesday
2023-05-04,Food,3.10E+11,5/4/2023,42.0,0.0,1700.79,May,2023,Thursday
2023-05-04,Shopping,3.10E+11,5/4/2023,0.0,54.0,3742.79,May,2023,Thursday
2023-05-04,Misc,3.10E+11,5/4/2023,2000.0,0.0,1742.79,May,2023,Thursday
2023-05-04,Misc,3.10E+11,5/4/2023,300.0,0.0,1400.79,May,2023,Thursday
2023-05-04,Food,3.10E+11,5/4/2023,90.0,0.0,1310.79,May,2023,Thursday
2023-05-05,Food,3.49E+11,5/5/2023,40.0,0.0,1874.11,May,2023,Friday
2023-05-05,Misc,3.49E+11,5/5/2023,933.0,0.0,1914.11,May,2023,Friday
2023-05-05,Misc,3.49E+11,5/5/2023,0.0,95.0,3238.11,May,2023,Friday
2023-05-05,Food,3.13E+11,5/5/2023,76.0,0.0,2947.11,May,2023,Friday
2023-05-05,Food,3.13E+11,5/5/2023,100.0,0.0,2847.11,May,2023,Friday
2023-05-05,Misc,3.49E+11,5/5/2023,175.0,0.0,3063.11,May,2023,Friday
2023-05-05,Food,3.49E+11,5/5/2023,40.0,0.0,3023.11,May,2023,Friday
2023-05-06,Misc,3.52E+11,5/6/2023,628.0,0.0,5153.05,May,2023,Saturday
2023-05-06,Food,3.16E+11,5/6/2023,40.0,0.0,5781.05,May,2023,Saturday
2023-05-06,Food,3.52E+11,5/6/2023,65.0,0.0,5821.05,May,2023,Saturday
2023-05-06,Food,3.16E+11,5/6/2023,34.0,0.0,5886.05,May,2023,Saturday
2023-05-06,Misc,3.52E+11,5/6/2023,8.0,0.0,5145.05,May,2023,Saturday
2023-05-07,Food,3.19E+11,5/7/2023,50.0,0.0,794.85,May,2023,Sunday
2023-05-07,Food,3.55E+11,5/7/2023,40.0,0.0,844.85,May,2023,Sunday
2023-05-08,Misc,3.58E+11,5/8/2023,0.0,13000.0,13044.62,May,2023,Monday
2023-05-08,Misc,3.22E+11,5/8/2023,13000.0,0.0,44.62,May,2023,Monday
2023-05-09,Misc,3.61E+11,6/9/2023,1000.0,0.0,2478.66,May,2023,Tuesday
2023-05-09,Food,3.25E+11,5/9/2023,80.0,0.0,3528.66,May,2023,Tuesday
2023-05-09,Food,3.25E+11,5/9/2023,50.0,0.0,3478.66,May,2023,Tuesday
2023-05-10,Food,3.28E+11,5/10/2023,35.0,0.0,623.58,May,2023,Wednesday
2023-05-10,Food,3.64E+11,5/10/2023,70.0,0.0,553.58,May,2023,Wednesday
2023-05-10,Food,3.64E+11,5/10/2023,75.0,0.0,478.58,May,2023,Wednesday
2023-05-13,Misc,3.13E+11,13/05/23,0.0,130.0,1072.36,May,2023,Saturday
2023-05-13,Misc,3.50E+11,13/05/23,125.0,0.0,947.36,May,2023,Saturday
2023-05-13,Food,3.50E+11,13/05/23,40.0,0.0,907.36,May,2023,Saturday
2023-05-13,Misc,3.50E+11,13/05/23,120.0,0.0,787.36,May,2023,Saturday
2023-05-14,Food,3.50E+11,14/05/23,60.0,0.0,566.36,May,2023,Sunday
2023-05-14,Misc,3.50E+11,14/05/23,121.0,0.0,666.36,May,2023,Sunday
2023-05-14,Food,3.13E+11,14/05/23,40.0,0.0,626.36,May,2023,Sunday
2023-05-14,Misc,3.13E+11,14/05/23,0.0,120.0,471.86,May,2023,Sunday
2023-05-14,Misc,3.13E+11,14/05/23,0.0,60.0,351.86,May,2023,Sunday
2023-05-14,Misc,3.13E+11,14/05/23,154.5,0.0,411.86,May,2023,Sunday
2023-05-14,Food,3.13E+11,14/05/23,45.0,0.0,366.86,May,2023,Sunday
2023-05-14,Food,3.50E+11,14/05/23,75.0,0.0,291.86,May,2023,Sunday
2023-05-15,Food,3.50E+11,15/05/23,65.0,0.0,791.86,May,2023,Monday
2023-05-15,Misc,3.14E+11,15/05/23,0.0,500.0,971.86,May,2023,Monday
2023-05-15,Food,3.50E+11,15/05/23,65.0,0.0,906.86,May,2023,Monday
2023-05-15,Food,3.50E+11,15/05/23,50.0,0.0,856.86,May,2023,Monday
2023-05-16,Food,3.50E+11,16/05/23,60.0,0.0,537.86,May,2023,Tuesday
2023-05-16,Food,3.50E+11,16/05/23,30.0,0.0,507.86,May,2023,Tuesday
2023-05-16,Food,3.14E+11,16/05/23,20.0,0.0,487.86,May,2023,Tuesday
2023-05-16,Food,3.14E+11,16/05/23,54.0,0.0,737.86,May,2023,Tuesday
2023-05-16,Misc,3.50E+11,16/05/23,101.0,0.0,386.86,May,2023,Tuesday
2023-05-16,Misc,3.50E+11,16/05/23,140.0,0.0,597.86,May,2023,Tuesday
2023-05-17,Food,3.14E+11,17/05/23,60.0,0.0,251.86,May,2023,Wednesday
2023-05-17,Food,3.50E+11,17/05/23,40.0,0.0,7.86,May,2023,Wednesday
2023-05-17,Misc,3.50E+11,17/05/23,150.0,0.0,47.86,May,2023,Wednesday
2023-05-17,Food,3.50E+11,17/05/23,75.0,0.0,311.86,May,2023,Wednesday
2023-05-17,Food,3.50E+11,17/05/23,54.0,0.0,197.86,May,2023,Wednesday
2023-05-18,Food,3.50E+11,18/05/23,44.0,0.0,998.86,May,2023,Thursday
2023-05-18,Food,3.50E+11,18/05/23,55.0,0.0,1042.86,May,2023,Thursday
2023-05-18,Misc,3.50E+11,18/05/23,0.0,1000.0,1097.86,May,2023,Thursday
2023-05-18,Food,3.50E+11,18/05/23,80.0,0.0,97.86,May,2023,Thursday
2023-05-18,Misc,3.50E+11,18/05/23,0.0,170.0,177.86,May,2023,Thursday
2023-05-19,Misc,3.51E+11,19/05/23,140.0,0.0,808.86,May,2023,Friday
2023-05-19,Food,3.14E+11,19/05/23,50.0,0.0,948.86,May,2023,Friday
2023-05-19,Food,3.51E+11,19/05/23,76.0,0.0,702.86,May,2023,Friday
2023-05-19,Food,3.14E+11,19/05/23,30.0,0.0,778.86,May,2023,Friday
2023-05-20,Food,3.14E+11,20/05/23,95.0,0.0,16.86,May,2023,Saturday
2023-05-20,Misc,3.51E+11,20/05/23,500.0,0.0,202.86,May,2023,Saturday
2023-05-20,Food,3.14E+11,20/05/23,58.0,0.0,111.86,May,2023,Saturday
2023-05-20,Food,3.51E+11,20/05/23,33.0,0.0,169.86,May,2023,Saturday
2023-05-21,Misc,3.51E+11,21/05/23,0.0,110.0,126.86,May,2023,Sunday
2023-05-22,Food,3.51E+11,22/05/23,10.0,0.0,116.86,May,2023,Monday
2023-05-23,Food,3.14E+11,23/05/23,90.0,0.0,254.86,May,2023,Tuesday
2023-05-23,Food,3.51E+11,23/05/23,30.0,0.0,224.86,May,2023,Tuesday
2023-05-23,Misc,3.14E+11,23/05/23,0.0,300.0,344.86,May,2023,Tuesday
2023-05-23,Food,3.51E+11,23/05/23,72.0,0.0,44.86,May,2023,Tuesday
2023-05-24,Food,3.51E+11,24/05/23,30.0,0.0,194.86,May,2023,Wednesday
2023-05-25,Food,3.51E+11,25/05/23,40.0,0.0,23684.86,May,2023,Thursday
2023-05-25,Salary,CHASU23143454301,25/05/23,0.0,34800.0,34994.86,May,2023,Thursday
2023-05-25,Misc,3.15E+11,25/05/23,1000.0,0.0,33994.86,May,2023,Thursday
2023-05-25,Misc,3.15E+11,25/05/23,10000.0,0.0,23994.86,May,2023,Thursday
2023-05-25,Misc,3.51E+11,25/05/23,270.0,0.0,23724.86,May,2023,Thursday
2023-05-25,Food,3.51E+11,25/05/23,72.0,0.0,23612.86,May,2023,Thursday
2023-05-25,Misc,3.51E+11,25/05/23,10000.0,0.0,13228.96,May,2023,Thursday
2023-05-25,Food,3.51E+11,25/05/23,363.9,0.0,23228.96,May,2023,Thursday
2023-05-25,Food,3.51E+11,25/05/23,40.0,0.0,13188.96,May,2023,Thursday
2023-05-25,Food,3.51E+11,25/05/23,20.0,0.0,23592.86,May,2023,Thursday
2023-05-26,Misc,3.15E+11,26/05/23,239.0,0.0,12959.96,May,2023,Friday
2023-05-26,Misc,3.51E+11,26/05/23,200.0,0.0,10459.96,May,2023,Friday
2023-05-26,Misc,3.51E+11,26/05/23,2185.0,0.0,10659.96,May,2023,Friday
2023-05-26,Food,3.15E+11,26/05/23,50.0,0.0,12844.96,May,2023,Friday
2023-05-26,Food,3.51E+11,26/05/23,65.0,0.0,12894.96,May,2023,Friday
2023-05-26,Misc,3.51E+11,26/05/23,115.0,0.0,10344.96,May,2023,Friday
2023-05-26,Misc,3.51E+11,26/05/23,204.0,0.0,10140.96,May,2023,Friday
2023-05-26,Misc,3.15E+11,26/05/23,0.0,10.0,13198.96,May,2023,Friday
2023-05-27,Food,3.51E+11,27/05/23,20.0,0.0,8788.96,May,2023,Saturday
2023-05-27,Food,3.15E+11,27/05/23,10.0,0.0,10130.96,May,2023,Saturday
2023-05-27,Food,3.15E+11,27/05/23,10.0,0.0,10120.96,May,2023,Saturday
2023-05-27,Misc,3.51E+11,27/05/23,307.0,0.0,9813.96,May,2023,Saturday
2023-05-27,Misc,3.51E+11,27/05/23,0.0,675.0,10488.96,May,2023,Saturday
2023-05-27,Misc,3.51E+11,27/05/23,1500.0,0.0,8988.96,May,2023,Saturday
2023-05-27,Misc,3.51E+11,27/05/23,180.0,0.0,8808.96,May,2023,Saturday
2023-05-27,Misc,3.15E+11,27/05/23,0.0,675.0,9463.96,May,2023,Saturday
2023-05-28,Food,3.51E+11,28/05/23,30.0,0.0,8451.96,May,2023,Sunday
2023-05-28,Shopping,3.15E+11,28/05/23,186.0,0.0,8481.96,May,2023,Sunday
2023-05-28,Food,3.51E+11,28/05/23,55.0,0.0,9031.96,May,2023,Sunday
2023-05-28,Misc,3.15E+11,28/05/23,364.0,0.0,8667.96,May,2023,Sunday
2023-05-28,Food,3.51E+11,28/05/23,80.0,0.0,9186.96,May,2023,Sunday
2023-05-28,Shopping,3.51E+11,28/05/23,197.0,0.0,9266.96,May,2023,Sunday
2023-05-28,Food,3.51E+11,28/05/23,100.0,0.0,9086.96,May,2023,Sunday
2023-06-02,Food,3.04E+11,6/2/2023,20.0,0.0,4273.1,June,2023,Friday
2023-06-02,Food,3.40E+11,6/2/2023,100.0,0.0,4293.1,June,2023,Friday
2023-06-02,Food,3.40E+11,6/2/2023,80.0,0.0,4393.1,June,2023,Friday
2023-06-02,Misc,3.04E+11,6/2/2023,700.0,0.0,3573.1,June,2023,Friday
2023-06-02,Food,3.40E+11,6/2/2023,20.0,0.0,3553.1,June,2023,Friday
2023-06-03,Food,3.43E+11,6/3/2023,40.0,0.0,2414.89,June,2023,Saturday
2023-06-03,Misc,3.43E+11,6/3/2023,0.0,131.0,2541.89,June,2023,Saturday
2023-06-03,Food,3.43E+11,6/3/2023,50.0,0.0,2491.89,June,2023,Saturday
2023-06-03,Food,3.07E+11,6/3/2023,37.0,0.0,2454.89,June,2023,Saturday
2023-06-04,Misc,3.10E+11,6/4/2023,120.0,0.0,890.79,June,2023,Sunday
2023-06-04,Food,3.10E+11,6/4/2023,20.0,0.0,870.79,June,2023,Sunday
2023-06-04,Food,3.10E+11,6/4/2023,30.0,0.0,1280.79,June,2023,Sunday
2023-06-04,Misc,3.46E+11,6/4/2023,250.0,0.0,1010.79,June,2023,Sunday
2023-06-04,Food,3.10E+11,6/4/2023,20.0,0.0,1260.79,June,2023,Sunday
2023-06-05,Food,3.13E+11,6/5/2023,77.0,0.0,1797.11,June,2023,Monday
2023-06-05,Misc,3.13E+11,6/5/2023,150.0,0.0,1603.11,June,2023,Monday
2023-06-05,Food,3.13E+11,6/5/2023,40.0,0.0,1563.11,June,2023,Monday
2023-06-05,Misc,3.49E+11,6/5/2023,240.0,0.0,1323.11,June,2023,Monday
2023-06-05,Food,3.49E+11,6/5/2023,30.0,0.0,1293.11,June,2023,Monday
2023-06-05,Misc,3.49E+11,6/5/2023,113.0,0.0,1180.11,June,2023,Monday
2023-06-05,Food,3.13E+11,6/5/2023,44.0,0.0,1753.11,June,2023,Monday
2023-06-06,Misc,3.16E+11,6/6/2023,150.0,0.0,4629.55,June,2023,Tuesday
2023-06-06,Food,3.52E+11,6/6/2023,50.0,0.0,4793.8,June,2023,Tuesday
2023-06-06,Food,3.52E+11,6/6/2023,20.0,0.0,4843.8,June,2023,Tuesday
2023-06-06,Food,3.52E+11,6/6/2023,251.25,0.0,4863.8,June,2023,Tuesday
2023-06-06,Food,3.52E+11,6/6/2023,30.0,0.0,5115.05,June,2023,Tuesday
2023-06-06,Food,3.52E+11,6/6/2023,14.25,0.0,4779.55,June,2023,Tuesday
2023-06-06,Food,3.52E+11,7/6/2023,50.0,0.0,4064.55,June,2023,Tuesday
2023-06-06,Misc,3.52E+11,6/6/2023,515.0,0.0,4114.55,June,2023,Tuesday
2023-06-09,Food,3.25E+11,6/9/2023,60.0,0.0,2105.71,June,2023,Friday
2023-06-09,Food,3.62E+11,6/9/2023,217.95,0.0,2165.71,June,2023,Friday
2023-06-09,Food,3.25E+11,6/9/2023,40.0,0.0,2383.66,June,2023,Friday
2023-06-09,Food,3.62E+11,6/9/2023,55.0,0.0,2423.66,June,2023,Friday
2023-06-10,Food,3.28E+11,6/10/2023,33.0,0.0,445.58,June,2023,Saturday
2023-06-10,Food,3.28E+11,6/10/2023,95.0,0.0,350.58,June,2023,Saturday
2023-06-12,Misc,3.71E+11,6/12/2023,0.0,150.0,351.97,June,2023,Monday
2023-06-12,Food,3.71E+11,6/12/2023,60.0,0.0,291.97,June,2023,Monday
2023-06-13,Food,3.16E+11,13/06/23,30.0,0.0,2783.55,June,2023,Tuesday
2023-06-13,Food,3.16E+11,13/06/23,20.0,0.0,2813.55,June,2023,Tuesday
2023-06-13,Food,3.53E+11,13/06/23,100.0,0.0,2833.55,June,2023,Tuesday
2023-06-13,Food,3.53E+11,13/06/23,50.0,0.0,2933.55,June,2023,Tuesday
2023-06-13,Food,3.53E+11,13/06/23,30.0,0.0,2983.55,June,2023,Tuesday
2023-06-13,Food,3.53E+11,13/06/23,55.0,0.0,3013.55,June,2023,Tuesday
2023-06-13,Misc,3.53E+11,13/06/23,0.0,1000.0,3783.55,June,2023,Tuesday
2023-06-13,Food,3.53E+11,13/06/23,28.0,0.0,3755.55,June,2023,Tuesday
2023-06-14,Food,3.17E+11,14/06/23,100.0,0.0,2390.55,June,2023,Wednesday
2023-06-14,Misc,3.17E+11,14/06/23,750.0,0.0,1255.55,June,2023,Wednesday
2023-06-14,Misc,3.53E+11,14/06/23,385.0,0.0,2005.55,June,2023,Wednesday
2023-06-14,Misc,3.17E+11,14/06/23,125.0,0.0,2490.55,June,2023,Wednesday
2023-06-14,Misc,3.53E+11,14/06/23,1100.0,0.0,2615.55,June,2023,Wednesday
2023-06-14,Food,3.17E+11,14/06/23,40.0,0.0,3715.55,June,2023,Wednesday
2023-06-15,Food,3.17E+11,15/06/23,10.0,0.0,1245.55,June,2023,Thursday
2023-06-15,Food,3.17E+11,15/06/23,10.0,0.0,1097.55,June,2023,Thursday
2023-06-15,Misc,3.17E+11,15/06/23,138.0,0.0,1107.55,June,2023,Thursday
2023-06-16,Food,3.53E+11,16/06/23,100.0,0.0,837.55,June,2023,Friday
2023-06-16,Food,3.17E+11,16/06/23,60.0,0.0,937.55,June,2023,Friday
2023-06-16,Food,3.17E+11,16/06/23,100.0,0.0,997.55,June,2023,Friday
2023-06-17,Food,3.53E+11,17/06/23,10.0,0.0,767.55,June,2023,Saturday
2023-06-17,Food,3.53E+11,17/06/23,60.0,0.0,777.55,June,2023,Saturday
2023-06-18,Food,3.54E+11,18/06/23,50.0,0.0,627.55,June,2023,Sunday
2023-06-18,Food,3.54E+11,18/06/23,40.0,0.0,677.55,June,2023,Sunday
2023-06-18,Food,3.17E+11,18/06/23,10.0,0.0,737.55,June,2023,Sunday
2023-06-18,Food,3.17E+11,18/06/23,20.0,0.0,747.55,June,2023,Sunday
2023-06-18,Food,3.54E+11,18/06/23,20.0,0.0,717.55,June,2023,Sunday
2023-06-19,Misc,3.54E+11,19/06/23,327.0,0.0,680.55,June,2023,Monday
2023-06-19,Misc,3.17E+11,19/06/23,0.0,400.0,1007.55,June,2023,Monday
2023-06-19,Food,3.54E+11,19/06/23,20.0,0.0,607.55,June,2023,Monday
2023-06-20,Food,3.54E+11,20/06/23,25.0,0.0,655.55,June,2023,Tuesday
2023-06-21,Food,3.54E+11,21/06/23,20.0,0.0,635.55,June,2023,Wednesday
2023-06-21,Misc,3.17E+11,21/06/23,8.26,0.0,502.29,June,2023,Wednesday
2023-06-21,Food,3.54E+11,21/06/23,20.0,0.0,510.55,June,2023,Wednesday
2023-06-21,Food,3.54E+11,21/06/23,10.0,0.0,530.55,June,2023,Wednesday
2023-06-21,Food,3.54E+11,21/06/23,40.0,0.0,540.55,June,2023,Wednesday
2023-06-21,Food,3.54E+11,21/06/23,55.0,0.0,580.55,June,2023,Wednesday
2023-06-23,Salary,CHASU23172917734,23/06/23,0.0,34800.0,35302.29,June,2023,Friday
2023-06-23,Misc,3.17E+11,23/06/23,2000.0,0.0,33302.29,June,2023,Friday
2023-06-23,Misc,3.54E+11,23/06/23,3000.0,0.0,30302.29,June,2023,Friday
2023-06-24,Misc,3.18E+11,24/06/23,200.0,0.0,18593.29,June,2023,Saturday
2023-06-24,Misc,3.18E+11,24/06/23,10000.0,0.0,20302.29,June,2023,Saturday
2023-06-24,Misc,3.18E+11,24/06/23,1000.0,0.0,19302.29,June,2023,Saturday
2023-06-24,Food,3.18E+11,24/06/23,100.0,0.0,19202.29,June,2023,Saturday
2023-06-24,Misc,3.18E+11,24/06/23,409.0,0.0,18793.29,June,2023,Saturday
2023-06-24,Misc,3.18E+11,24/06/23,424.0,0.0,18169.29,June,2023,Saturday
2023-06-25,Food,3.54E+11,25/06/23,100.0,0.0,17469.29,June,2023,Sunday
2023-06-25,Misc,3.54E+11,25/06/23,600.0,0.0,17569.29,June,2023,Sunday
2023-06-26,Misc,3.18E+11,26/06/23,0.0,1.0,11941.85,June,2023,Monday
2023-06-26,Misc,3.18E+11,26/06/23,528.44,0.0,11940.85,June,2023,Monday
2023-06-26,Misc,3.54E+11,26/06/23,5000.0,0.0,12469.29,June,2023,Monday
2023-06-27,Misc,3.54E+11,27/06/23,119.0,0.0,9622.85,June,2023,Tuesday
2023-06-27,Food,3.54E+11,27/06/23,100.0,0.0,11841.85,June,2023,Tuesday
2023-06-27,Misc,3.18E+11,27/06/23,2100.0,0.0,9741.85,June,2023,Tuesday
2023-06-28,Misc,3.18E+11,28/06/23,500.0,0.0,9122.85,June,2023,Wednesday
2023-06-28,Misc,3.55E+11,28/06/23,7630.0,0.0,1492.85,June,2023,Wednesday
2023-06-30,Misc,3.55E+11,30/06/23,467.0,0.0,1025.85,June,2023,Friday
2023-07-02,Food,3.40E+11,7/2/2023,65.0,0.0,3488.1,July,2023,Sunday
2023-07-02,Food,3.40E+11,7/2/2023,40.0,0.0,3412.1,July,2023,Sunday
2023-07-02,Food,3.40E+11,7/2/2023,10.0,0.0,3402.1,July,2023,Sunday
2023-07-02,Food,3.04E+11,7/2/2023,36.0,0.0,3452.1,July,2023,Sunday
2023-07-03,Food,3.43E+11,7/3/2023,50.0,0.0,2292.89,July,2023,Monday
2023-07-03,Food,3.07E+11,7/3/2023,25.0,0.0,2267.89,July,2023,Monday
2023-07-03,Food,3.43E+11,7/3/2023,35.0,0.0,2232.89,July,2023,Monday
2023-07-03,Food,3.43E+11,7/3/2023,72.0,0.0,2342.89,July,2023,Monday
2023-07-04,Misc,3.46E+11,7/4/2023,220.0,0.0,418.79,July,2023,Tuesday
2023-07-04,Food,3.46E+11,7/4/2023,51.0,0.0,367.79,July,2023,Tuesday
2023-07-04,Food,3.10E+11,7/4/2023,10.0,0.0,805.79,July,2023,Tuesday
2023-07-04,Food,3.10E+11,7/4/2023,20.0,0.0,638.79,July,2023,Tuesday
2023-07-04,Food,3.10E+11,7/4/2023,65.0,0.0,658.79,July,2023,Tuesday
2023-07-04,Food,3.46E+11,7/4/2023,32.0,0.0,723.79,July,2023,Tuesday
2023-07-04,Food,3.10E+11,7/4/2023,50.0,0.0,755.79,July,2023,Tuesday
2023-07-04,Food,3.10E+11,7/4/2023,55.0,0.0,815.79,July,2023,Tuesday
2023-07-05,Food,3.49E+11,7/5/2023,10.0,0.0,2946.11,July,2023,Wednesday
2023-07-05,Food,3.49E+11,7/5/2023,80.0,0.0,2956.11,July,2023,Wednesday
2023-07-05,Misc,3.49E+11,7/5/2023,0.0,636.0,3036.11,July,2023,Wednesday
2023-07-05,Misc,3.49E+11,7/5/2023,0.0,136.0,2400.11,July,2023,Wednesday
2023-07-05,Food,3.49E+11,7/5/2023,20.0,0.0,3810.11,July,2023,Wednesday
2023-07-05,Misc,3.49E+11,7/5/2023,0.0,936.0,3882.11,July,2023,Wednesday
2023-07-05,Misc,3.49E+11,7/5/2023,0.0,681.0,4491.11,July,2023,Wednesday
2023-07-05,Food,3.49E+11,7/5/2023,52.0,0.0,3830.11,July,2023,Wednesday
2023-07-05,Food,3.49E+11,7/5/2023,48.0,0.0,1132.11,July,2023,Wednesday
2023-07-05,Misc,3.13E+11,7/5/2023,0.0,1132.0,2264.11,July,2023,Wednesday
2023-07-06,Food,3.52E+11,7/6/2023,40.0,0.0,3944.55,July,2023,Thursday
2023-07-06,Misc,3.52E+11,7/6/2023,0.0,1600.0,5464.55,July,2023,Thursday
2023-07-06,Food,3.16E+11,7/6/2023,40.0,0.0,3864.55,July,2023,Thursday
2023-07-06,Food,3.16E+11,7/6/2023,40.0,0.0,3904.55,July,2023,Thursday
2023-07-06,Misc,3.52E+11,7/6/2023,130.0,0.0,5334.55,July,2023,Thursday
2023-07-06,Food,3.52E+11,7/6/2023,80.0,0.0,3984.55,July,2023,Thursday
2023-07-09,Misc,3.25E+11,7/9/2023,200.0,0.0,1735.71,July,2023,Sunday
2023-07-09,Food,3.25E+11,7/9/2023,40.0,0.0,1695.71,July,2023,Sunday
2023-07-09,Misc,3.25E+11,7/9/2023,170.0,0.0,1935.71,July,2023,Sunday
2023-07-09,Food,3.25E+11,7/9/2023,80.0,0.0,1615.71,July,2023,Sunday
2023-07-09,Food,3.25E+11,7/9/2023,85.0,0.0,1530.71,July,2023,Sunday
2023-07-10,Food,3.28E+11,7/10/2023,87.69,0.0,262.89,July,2023,Monday
2023-07-10,Misc,3.65E+11,7/10/2023,184.0,0.0,78.89,July,2023,Monday
2023-07-12,Misc,3.34E+11,8/12/2023,0.0,15000.0,15291.97,July,2023,Wednesday
